,metric
2019-12-09 01:19:00,41.07839011627562
2019-12-09 01:20:00,42.0895884783677
2019-12-09 01:21:00,40.811134536219406
2019-12-09 01:22:00,39.87324238042828
2019-12-09 01:23:00,37.17235727417409
2019-12-09 01:24:00,36.85587345297583
2019-12-09 01:25:00,36.12108328008012
2019-12-09 01:26:00,38.67240848550084
2019-12-09 01:27:00,35.30676139792945
2019-12-09 01:28:00,32.289875362352205
2019-12-09 01:29:00,38.67533117942389
2019-12-09 01:30:00,34.566476034280484
2019-12-09 01:31:00,36.5879324217365
2019-12-09 01:32:00,39.16473946720409
2019-12-09 01:33:00,39.52222287141464
2019-12-09 01:34:00,35.59530196319296
2019-12-09 01:35:00,36.27054354434254
2019-12-09 01:36:00,40.21702622544542
2019-12-09 01:37:00,41.294947686185765
2019-12-09 01:38:00,39.56967766884533
2019-12-09 01:39:00,39.5469545709197
2019-12-09 01:40:00,41.25699724047343
2019-12-09 01:41:00,40.358774379051866
2019-12-09 01:42:00,40.150554495783865
2019-12-09 01:43:00,42.601206402919765
2019-12-09 01:44:00,45.46419487820153
2019-12-09 01:45:00,45.66091652284252
2019-12-09 01:46:00,42.70720735541026
2019-12-09 01:47:00,50.31974898168403
2019-12-09 01:48:00,51.456060238164376
2019-12-09 01:49:00,51.79698453422897
2019-12-09 01:50:00,51.7487491875466
2019-12-09 01:51:00,51.67854525419512
2019-12-09 01:52:00,52.66375272097399
2019-12-09 01:53:00,55.51939239468122
2019-12-09 01:54:00,53.375597966122314
2019-12-09 01:55:00,52.2529864945174
2019-12-09 01:56:00,53.90517681336427
2019-12-09 01:57:00,52.01378290081409
2019-12-09 01:58:00,55.017141157474235
2019-12-09 01:59:00,53.80100227315837
2019-12-09 02:00:00,54.89017496419463
2019-12-09 02:01:00,59.82151466311682
2019-12-09 02:02:00,55.62012059435969
2019-12-09 02:03:00,55.02179579725073
2019-12-09 02:04:00,51.19398365909748
2019-12-09 02:05:00,52.506336933854655
2019-12-09 02:06:00,54.77451020480963
2019-12-09 02:07:00,53.79327148582064
2019-12-09 02:08:00,51.895511069251654
2019-12-09 02:09:00,54.48479515668161
2019-12-09 02:10:00,47.18804673859583
2019-12-09 02:11:00,49.84679333694524
2019-12-09 02:12:00,45.47735599223859
2019-12-09 02:13:00,48.244065104203514
2019-12-09 02:14:00,40.1837044563076
2019-12-09 02:15:00,42.654154868892604
2019-12-09 02:16:00,44.68078698580355
2019-12-09 02:17:00,42.650715367328814
2019-12-09 02:18:00,43.44997565991565
2019-12-09 02:19:00,39.69344408567894
2019-12-09 02:20:00,40.19236502375517
2019-12-09 02:21:00,41.859296927108595
2019-12-09 02:22:00,38.533037659694884
2019-12-09 02:23:00,33.55219524040646
2019-12-09 02:24:00,36.08673979662691
2019-12-09 02:25:00,35.00892698768644
2019-12-09 02:26:00,34.514381621704814
2019-12-09 02:27:00,35.214385744993606
2019-12-09 02:28:00,33.16041274226394
2019-12-09 02:29:00,38.14034996734528
2019-12-09 02:30:00,35.2002369072838
2019-12-09 02:31:00,36.40901839905262
2019-12-09 02:32:00,35.867428708590516
2019-12-09 02:33:00,34.70633668516747
2019-12-09 02:34:00,36.40958533940713
2019-12-09 02:35:00,33.31532231110937
2019-12-09 02:36:00,37.8528124197199
2019-12-09 02:37:00,38.43510330649516
2019-12-09 02:38:00,42.44731708052709
2019-12-09 02:39:00,42.04035377021334
2019-12-09 02:40:00,38.68146050051212
2019-12-09 02:41:00,39.902840982747705
2019-12-09 02:42:00,45.45019441457208
2019-12-09 02:43:00,41.33223485151308
2019-12-09 02:44:00,44.185671571042164
2019-12-09 02:45:00,45.5793881049547
2019-12-09 02:46:00,48.96015043983163
2019-12-09 02:47:00,44.45155456278153
2019-12-09 02:48:00,45.92122211310157
2019-12-09 02:49:00,48.199236372107265
2019-12-09 02:50:00,48.983011900143666
2019-12-09 02:51:00,47.70049935415116
2019-12-09 02:52:00,51.36466853705768
2019-12-09 02:53:00,52.85143594590316
2019-12-09 02:54:00,52.270838335141164
2019-12-09 02:55:00,52.14279862099232
2019-12-09 02:56:00,53.20229937257856
2019-12-09 02:57:00,53.69380126955552
2019-12-09 02:58:00,56.163328420393185
2019-12-09 02:59:00,52.740675719400414
2019-12-09 03:00:00,53.224646732977284
2019-12-09 03:01:00,57.09641199978735
2019-12-09 03:02:00,55.863832726818565
2019-12-09 03:03:00,52.29966765562518
2019-12-09 03:04:00,49.93446509737848
2019-12-09 03:05:00,51.03489842284943
2019-12-09 03:06:00,50.19552072188958
2019-12-09 03:07:00,52.38534682808474
2019-12-09 03:08:00,47.4509729064223
2019-12-09 03:09:00,49.37199831624953
2019-12-09 03:10:00,49.92387535412329
2019-12-09 03:11:00,47.649221848708784
2019-12-09 03:12:00,47.83990320582815
2019-12-09 03:13:00,45.529801440198355
2019-12-09 03:14:00,43.69599753238724
2019-12-09 03:15:00,42.47045905606577
2019-12-09 03:16:00,42.68633041774608
2019-12-09 03:17:00,41.97705368419172
2019-12-09 03:18:00,40.76884787976215
2019-12-09 03:19:00,41.173151834654576
2019-12-09 03:20:00,38.15122214360987
2019-12-09 03:21:00,36.95939271180881
2019-12-09 03:22:00,35.72474671841582
2019-12-09 03:23:00,38.063145155086445
2019-12-09 03:24:00,33.297821563679115
2019-12-09 03:25:00,39.90666617011811
2019-12-09 03:26:00,38.153974170242314
2019-12-09 03:27:00,33.58719221325306
2019-12-09 03:28:00,35.602999060464356
2019-12-09 03:29:00,32.20140174284453
2019-12-09 03:30:00,33.63643243557803
2019-12-09 03:31:00,34.91251584025634
2019-12-09 03:32:00,29.40351004495013
2019-12-09 03:33:00,33.45226734117005
2019-12-09 03:34:00,33.975301077114416
2019-12-09 03:35:00,32.641764774458075
2019-12-09 03:36:00,39.240753370863985
2019-12-09 03:37:00,35.68307633002735
2019-12-09 03:38:00,30.966977039467068
2019-12-09 03:39:00,40.71268686322811
2019-12-09 03:40:00,41.808141827875055
2019-12-09 03:41:00,43.08598965851782
2019-12-09 03:42:00,39.91790191321307
2019-12-09 03:43:00,40.48937923361552
2019-12-09 03:44:00,42.37722523354546
2019-12-09 03:45:00,46.01370177049735
2019-12-09 03:46:00,44.97155279655735
2019-12-09 03:47:00,44.13613175715295
2019-12-09 03:48:00,46.81473478271839
2019-12-09 03:49:00,50.67032381027254
2019-12-09 03:50:00,52.4237431632496
2019-12-09 03:51:00,45.138559497771354
2019-12-09 03:52:00,52.08450178749564
2019-12-09 03:53:00,50.802116800999
2019-12-09 03:54:00,49.30668502221358
2019-12-09 03:55:00,52.12529722201627
2019-12-09 03:56:00,54.36192882634687
2019-12-09 03:57:00,48.708187018015984
2019-12-09 03:58:00,51.36490090725083
2019-12-09 03:59:00,53.676036215343835
2019-12-09 04:00:00,52.979945509472536
2019-12-09 04:01:00,51.46991184689373
2019-12-09 04:02:00,53.22278382960262
2019-12-09 04:03:00,49.867046058582424
2019-12-09 04:04:00,50.4494214773521
2019-12-09 04:05:00,51.57419666473579
2019-12-09 04:06:00,51.71316379185191
2019-12-09 04:07:00,50.94318097503207
2019-12-09 04:08:00,49.78451788834295
2019-12-09 04:09:00,48.27607910273145
2019-12-09 04:10:00,47.077538728438405
2019-12-09 04:11:00,46.215252247968046
2019-12-09 04:12:00,46.87117153403055
2019-12-09 04:13:00,47.24417156974823
2019-12-09 04:14:00,47.00116214209106
2019-12-09 04:15:00,41.91872671533523
2019-12-09 04:16:00,41.31506022049245
2019-12-09 04:17:00,40.672049271246905
2019-12-09 04:18:00,39.68382610518111
2019-12-09 04:19:00,36.432572777431545
2019-12-09 04:20:00,38.973406925731474
2019-12-09 04:21:00,40.31967954415017
2019-12-09 04:22:00,30.763112795591333
2019-12-09 04:23:00,35.96815017302257
2019-12-09 04:24:00,31.303623600811697
2019-12-09 04:25:00,35.194793644635354
2019-12-09 04:26:00,33.896330303375294
2019-12-09 04:27:00,35.36245048967347
2019-12-09 04:28:00,33.58944520750027
2019-12-09 04:29:00,31.8401937089622
2019-12-09 04:30:00,29.317615814378495
2019-12-09 04:31:00,32.27597514500831
2019-12-09 04:32:00,33.56008630831023
2019-12-09 04:33:00,33.94005842512892
2019-12-09 04:34:00,31.670529588645927
2019-12-09 04:35:00,31.291904951146975
2019-12-09 04:36:00,34.42842799308451
2019-12-09 04:37:00,36.61196686533043
2019-12-09 04:38:00,38.30844212748829
2019-12-09 04:39:00,35.622128286083935
2019-12-09 04:40:00,36.37701748643973
2019-12-09 04:41:00,40.44777742224762
2019-12-09 04:42:00,39.04452040357496
2019-12-09 04:43:00,41.90319791906936
2019-12-09 04:44:00,41.90191791917254
2019-12-09 04:45:00,39.82567440526662
2019-12-09 04:46:00,43.085079072375656
2019-12-09 04:47:00,47.12373030342799
2019-12-09 04:48:00,48.19554401786256
2019-12-09 04:49:00,43.87262321673934
2019-12-09 04:50:00,46.888530434320394
2019-12-09 04:51:00,49.03222341069304
2019-12-09 04:52:00,50.44425506827177
2019-12-09 04:53:00,51.60194130168048
2019-12-09 04:54:00,49.953380740643226
2019-12-09 04:55:00,45.3437383219287
2019-12-09 04:56:00,49.311540083493846
2019-12-09 04:57:00,53.89638603102688
2019-12-09 04:58:00,50.354190635792435
2019-12-09 04:59:00,51.61474537924978
2019-12-09 05:00:00,50.834314529848136
2019-12-09 05:01:00,49.76665817073551
2019-12-09 05:02:00,48.805938991574536
2019-12-09 05:03:00,52.057993591640475
2019-12-09 05:04:00,48.79320610661108
2019-12-09 05:05:00,49.638053131500016
2019-12-09 05:06:00,50.91022064044078
2019-12-09 05:07:00,48.61513725936813
2019-12-09 05:08:00,49.74432047602531
2019-12-09 05:09:00,45.80096164056046
2019-12-09 05:10:00,44.48515676924297
2019-12-09 05:11:00,42.85875362669222
2019-12-09 05:12:00,40.48306473475806
2019-12-09 05:13:00,39.11630324974143
2019-12-09 05:14:00,42.771916895806804
2019-12-09 05:15:00,42.711794195775276
2019-12-09 05:16:00,35.10462392980538
2019-12-09 05:17:00,38.38854322694951
2019-12-09 05:18:00,35.45457312606944
2019-12-09 05:19:00,38.01557450208232
2019-12-09 05:20:00,32.5238860791227
2019-12-09 05:21:00,35.93373420898274
2019-12-09 05:22:00,34.86459659667528
2019-12-09 05:23:00,31.933512941863274
2019-12-09 05:24:00,31.611426016149643
2019-12-09 05:25:00,32.57131808739525
2019-12-09 05:26:00,32.925440203638246
2019-12-09 05:27:00,31.107796030311384
2019-12-09 05:28:00,35.857508983597825
2019-12-09 05:29:00,29.924266908089553
2019-12-09 05:30:00,31.88686719836641
2019-12-09 05:31:00,29.31772885156759
2019-12-09 05:32:00,32.214234401592634
2019-12-09 05:33:00,29.72998593641296
2019-12-09 05:34:00,33.82316701739947
2019-12-09 05:35:00,33.691413211745974
2019-12-09 05:36:00,33.51574394392223
2019-12-09 05:37:00,35.338846160446714
2019-12-09 05:38:00,32.89759511752665
2019-12-09 05:39:00,35.82427746220306
2019-12-09 05:40:00,37.97781356440082
2019-12-09 05:41:00,37.190467895149034
2019-12-09 05:42:00,36.801334257805046
2019-12-09 05:43:00,38.60938653731888
2019-12-09 05:44:00,38.988580119577435
2019-12-09 05:45:00,42.15578003390793
2019-12-09 05:46:00,42.2023002903486
2019-12-09 05:47:00,45.552671350270046
2019-12-09 05:48:00,44.87683919090076
2019-12-09 05:49:00,43.80505039332995
2019-12-09 05:50:00,43.99868741654252
2019-12-09 05:51:00,45.81135417830951
2019-12-09 05:52:00,48.33718250047608
2019-12-09 05:53:00,53.25204047537303
2019-12-09 05:54:00,50.24433582284574
2019-12-09 05:55:00,47.47387403990361
2019-12-09 05:56:00,50.451213254268254
2019-12-09 05:57:00,50.51030055195591
2019-12-09 05:58:00,48.479099209773565
2019-12-09 05:59:00,46.07269573621155
2019-12-09 06:00:00,47.97338588528339
2019-12-09 06:01:00,51.3330913832001
2019-12-09 06:02:00,50.20688312694286
2019-12-09 06:03:00,53.07779169409918
2019-12-09 06:04:00,45.670399891661205
2019-12-09 06:05:00,48.76425422803334
2019-12-09 06:06:00,51.765360396156126
2019-12-09 06:07:00,48.61598624806411
2019-12-09 06:08:00,46.32568784447303
2019-12-09 06:09:00,43.693713118455825
2019-12-09 06:10:00,44.08846036478265
2019-12-09 06:11:00,43.790647600218264
2019-12-09 06:12:00,41.947112762766636
2019-12-09 06:13:00,44.612856376323386
2019-12-09 06:14:00,36.453322482675595
2019-12-09 06:15:00,38.75005896651473
2019-12-09 06:16:00,36.52964055105003
2019-12-09 06:17:00,35.97091496023625
2019-12-09 06:18:00,34.05127974561259
2019-12-09 06:19:00,33.80907083664841
2019-12-09 06:20:00,32.83897792596186
2019-12-09 06:21:00,31.54819702649938
2019-12-09 06:22:00,31.737377613831303
2019-12-09 06:23:00,32.75667358037937
2019-12-09 06:24:00,31.166040559600713
2019-12-09 06:25:00,32.48087886473297
2019-12-09 06:26:00,25.536635118158177
2019-12-09 06:27:00,29.758685880508573
2019-12-09 06:28:00,29.108322769243934
2019-12-09 06:29:00,28.665436632613154
2019-12-09 06:30:00,27.193492508598855
2019-12-09 06:31:00,27.13916859190597
2019-12-09 06:32:00,32.651655316030194
2019-12-09 06:33:00,33.64971532690909
2019-12-09 06:34:00,27.676891500234415
2019-12-09 06:35:00,31.788521823573785
2019-12-09 06:36:00,30.18562842070808
2019-12-09 06:37:00,26.582075298148965
2019-12-09 06:38:00,30.939561060509853
2019-12-09 06:39:00,34.29854286020815
2019-12-09 06:40:00,33.91427882254847
2019-12-09 06:41:00,35.79031822045909
2019-12-09 06:42:00,34.51201698457044
2019-12-09 06:43:00,35.37206636246244
2019-12-09 06:44:00,39.88766368693956
2019-12-09 06:45:00,36.44723659264152
2019-12-09 06:46:00,41.508414894670636
2019-12-09 06:47:00,37.34644903845993
2019-12-09 06:48:00,40.20824178199586
2019-12-09 06:49:00,40.64625370193522
2019-12-09 06:50:00,41.12200977586709
2019-12-09 06:51:00,44.95538190414414
2019-12-09 06:52:00,46.25855226417807
2019-12-09 06:53:00,46.59432511541731
2019-12-09 06:54:00,46.00736809886134
2019-12-09 06:55:00,50.33689494065701
2019-12-09 06:56:00,47.30792599530102
2019-12-09 06:57:00,48.89958692172306
2019-12-09 06:58:00,43.83067775024975
2019-12-09 06:59:00,53.44822099843155
2019-12-09 07:00:00,50.22000173752588
2019-12-09 07:01:00,46.25872825488985
2019-12-09 07:02:00,47.91191402433729
2019-12-09 07:03:00,46.85984054981448
2019-12-09 07:04:00,48.42770372991543
2019-12-09 07:05:00,46.67801324411507
2019-12-09 07:06:00,48.855621830301544
2019-12-09 07:07:00,43.63565299033811
2019-12-09 07:08:00,44.08438235704839
2019-12-09 07:09:00,40.28201648889855
2019-12-09 07:10:00,41.11995545851367
2019-12-09 07:11:00,45.32507329623633
2019-12-09 07:12:00,39.63596399268377
2019-12-09 07:13:00,36.11594218347918
2019-12-09 07:14:00,43.83922509416531
2019-12-09 07:15:00,38.6450995545189
2019-12-09 07:16:00,33.832068162552815
2019-12-09 07:17:00,32.634660243772096
2019-12-09 07:18:00,30.836998024666592
2019-12-09 07:19:00,29.066300499995894
2019-12-09 07:20:00,34.497171097081
2019-12-09 07:21:00,30.23564710506159
2019-12-09 07:22:00,28.620850266951614
2019-12-09 07:23:00,26.98846062065503
2019-12-09 07:24:00,28.75997536790358
2019-12-09 07:25:00,28.320433900765142
2019-12-09 07:26:00,28.221841088511965
2019-12-09 07:27:00,29.319390123844506
2019-12-09 07:28:00,28.469591019770313
2019-12-09 07:29:00,26.858192631563696
2019-12-09 07:30:00,28.545085461648206
2019-12-09 07:31:00,27.46326372329888
2019-12-09 07:32:00,28.273740857673815
2019-12-09 07:33:00,28.83389688452888
2019-12-09 07:34:00,30.238106259140554
2019-12-09 07:35:00,29.231234955709148
2019-12-09 07:36:00,30.224197090361827
2019-12-09 07:37:00,31.498988561837024
2019-12-09 07:38:00,29.55318831529482
2019-12-09 07:39:00,33.91842058548867
2019-12-09 07:40:00,32.532094217451366
2019-12-09 07:41:00,33.670975864470456
2019-12-09 07:42:00,31.00943861419342
2019-12-09 07:43:00,35.78957787801148
2019-12-09 07:44:00,36.37610954164501
2019-12-09 07:45:00,41.620663485365576
2019-12-09 07:46:00,37.364595660442724
2019-12-09 07:47:00,39.252905772105144
2019-12-09 07:48:00,40.18264718967883
2019-12-09 07:49:00,40.099582555751056
2019-12-09 07:50:00,42.466687569216205
2019-12-09 07:51:00,42.28660358531561
2019-12-09 07:52:00,46.23699180983175
2019-12-09 07:53:00,45.87214641716412
2019-12-09 07:54:00,43.22793018321998
2019-12-09 07:55:00,42.4747077093753
2019-12-09 07:56:00,46.22540179271341
2019-12-09 07:57:00,45.33030318495458
2019-12-09 07:58:00,49.092666854203976
2019-12-09 07:59:00,45.20808463984598
2019-12-09 08:00:00,44.28216773375719
2019-12-09 08:01:00,49.66083518190086
2019-12-09 08:02:00,48.858626218501094
2019-12-09 08:03:00,45.94412450429104
2019-12-09 08:04:00,47.901796755568206
2019-12-09 08:05:00,44.03514907731863
2019-12-09 08:06:00,42.79436583957295
2019-12-09 08:07:00,44.74331904286768
2019-12-09 08:08:00,43.44192470096332
2019-12-09 08:09:00,45.245461730881
2019-12-09 08:10:00,37.42587240852228
2019-12-09 08:11:00,42.249834553601154
2019-12-09 08:12:00,39.8358896790093
2019-12-09 08:13:00,39.52293201180978
2019-12-09 08:14:00,36.500290578133836
2019-12-09 08:15:00,35.45670225314161
2019-12-09 08:16:00,37.34837420811822
2019-12-09 08:17:00,35.85421383893805
2019-12-09 08:18:00,37.13951927312292
2019-12-09 08:19:00,32.51835511406682
2019-12-09 08:20:00,34.198706835203694
2019-12-09 08:21:00,29.475264372033717
2019-12-09 08:22:00,32.58024819195977
2019-12-09 08:23:00,28.89414891065937
2019-12-09 08:24:00,26.994297662298063
2019-12-09 08:25:00,25.940063798092183
2019-12-09 08:26:00,28.896660932328487
2019-12-09 08:27:00,23.041999591278376
2019-12-09 08:28:00,23.35539569586807
2019-12-09 08:29:00,20.704422540318646
2019-12-09 08:30:00,24.931145849276408
2019-12-09 08:31:00,25.977396264126313
2019-12-09 08:32:00,24.487202292744552
2019-12-09 08:33:00,25.452846970916625
2019-12-09 08:34:00,29.319490137966117
2019-12-09 08:35:00,29.112812368491262
2019-12-09 08:36:00,26.735173747823367
2019-12-09 08:37:00,29.21203836416464
2019-12-09 08:38:00,31.23140730990988
2019-12-09 08:39:00,29.432911379473047
2019-12-09 08:40:00,29.04219125465304
2019-12-09 08:41:00,30.08260942043288
2019-12-09 08:42:00,31.209381265065144
2019-12-09 08:43:00,33.60940195623843
2019-12-09 08:44:00,35.9986764239269
2019-12-09 08:45:00,34.722382908925916
2019-12-09 08:46:00,33.504917625577725
2019-12-09 08:47:00,37.86925901794205
2019-12-09 08:48:00,35.19703678031949
2019-12-09 08:49:00,39.55770265343484
2019-12-09 08:50:00,42.88742089351509
2019-12-09 08:51:00,46.81287100801041
2019-12-09 08:52:00,44.36982585421071
2019-12-09 08:53:00,43.95158946397807
2019-12-09 08:54:00,39.81266688986055
2019-12-09 08:55:00,44.9524404435269
2019-12-09 08:56:00,44.53075093415406
2019-12-09 08:57:00,44.440770793224985
2019-12-09 08:58:00,48.658341985812925
2019-12-09 08:59:00,44.042132456420816
2019-12-09 09:00:00,42.30957373252712
2019-12-09 09:01:00,47.304996834785456
2019-12-09 09:02:00,47.94277714811856
2019-12-09 09:03:00,47.93596786619827
2019-12-09 09:04:00,48.82402637014638
2019-12-09 09:05:00,45.53013138820599
2019-12-09 09:06:00,42.98297707230257
2019-12-09 09:07:00,39.42813377485458
2019-12-09 09:08:00,39.641842217641866
2019-12-09 09:09:00,44.71358713875825
2019-12-09 09:10:00,41.023841346672185
2019-12-09 09:11:00,38.28864977763219
2019-12-09 09:12:00,38.11449602292561
2019-12-09 09:13:00,35.78992551055182
2019-12-09 09:14:00,34.751926203758316
2019-12-09 09:15:00,34.50946438542628
2019-12-09 09:16:00,34.204568481708776
2019-12-09 09:17:00,28.97571420563796
2019-12-09 09:18:00,29.978467396200575
2019-12-09 09:19:00,31.72955573123132
2019-12-09 09:20:00,30.752433435883926
2019-12-09 09:21:00,30.67914221953737
2019-12-09 09:22:00,28.283219747973202
2019-12-09 09:23:00,27.305285778399643
2019-12-09 09:24:00,25.962358058323353
2019-12-09 09:25:00,27.150979548231884
2019-12-09 09:26:00,26.38043182451355
2019-12-09 09:27:00,27.31309699877428
2019-12-09 09:28:00,23.91081812441949
2019-12-09 09:29:00,21.144010918347018
2019-12-09 09:30:00,26.65482565727239
2019-12-09 09:31:00,25.32794834870931
2019-12-09 09:32:00,25.631715798458263
2019-12-09 09:33:00,26.516480686148746
2019-12-09 09:34:00,25.54199574526548
2019-12-09 09:35:00,24.57634093734749
2019-12-09 09:36:00,27.90327064258649
2019-12-09 09:37:00,26.70133279036794
2019-12-09 09:38:00,30.221884452194647
2019-12-09 09:39:00,30.24894825961233
2019-12-09 09:40:00,26.885865373304224
2019-12-09 09:41:00,34.08449538616678
2019-12-09 09:42:00,30.726239430383004
2019-12-09 09:43:00,34.402301376101676
2019-12-09 09:44:00,38.50895309420643
2019-12-09 09:45:00,31.939391872466764
2019-12-09 09:46:00,35.32983386440332
2019-12-09 09:47:00,37.15615075458067
2019-12-09 09:48:00,41.192891838607444
2019-12-09 09:49:00,41.26076262882779
2019-12-09 09:50:00,41.0655660612748
2019-12-09 09:51:00,39.86216016826421
2019-12-09 09:52:00,43.326105186213304
2019-12-09 09:53:00,40.30644721319235
2019-12-09 09:54:00,45.8377716219499
2019-12-09 09:55:00,43.484815886608615
2019-12-09 09:56:00,45.2448478455695
2019-12-09 09:57:00,47.65093475837858
2019-12-09 09:58:00,49.259925088194166
2019-12-09 09:59:00,45.51226272523659
2019-12-09 10:00:00,47.051059678163085
2019-12-09 10:01:00,44.0217351101667
2019-12-09 10:02:00,45.03949944025084
2019-12-09 10:03:00,42.71690022528034
2019-12-09 10:04:00,45.09210955480027
2019-12-09 10:05:00,45.65726441532049
2019-12-09 10:06:00,44.20482465653197
2019-12-09 10:07:00,42.921692658210695
2019-12-09 10:08:00,41.79443158923369
2019-12-09 10:09:00,39.29419617846029
2019-12-09 10:10:00,36.440966630746665
2019-12-09 10:11:00,37.35421060986117
2019-12-09 10:12:00,38.35796549006918
2019-12-09 10:13:00,36.5229823742503
2019-12-09 10:14:00,37.30177371034975
2019-12-09 10:15:00,32.21721096959246
2019-12-09 10:16:00,27.458681533872173
2019-12-09 10:17:00,33.18306626206633
2019-12-09 10:18:00,28.57606515004684
2019-12-09 10:19:00,30.62716248675684
2019-12-09 10:20:00,28.60580159868748
2019-12-09 10:21:00,25.42664308981882
2019-12-09 10:22:00,31.08030640692134
2019-12-09 10:23:00,28.505271879033632
2019-12-09 10:24:00,25.07337627440104
2019-12-09 10:25:00,25.38434106082874
2019-12-09 10:26:00,28.62015960003468
2019-12-09 10:27:00,25.253081572756148
2019-12-09 10:28:00,25.725904424605247
2019-12-09 10:29:00,24.50346255058755
2019-12-09 10:30:00,25.916654809349208
2019-12-09 10:31:00,28.954407883138504
2019-12-09 10:32:00,18.953472359670176
2019-12-09 10:33:00,22.91097166363573
2019-12-09 10:34:00,23.040343451274655
2019-12-09 10:35:00,27.470313815760374
2019-12-09 10:36:00,28.772618583625693
2019-12-09 10:37:00,26.70185887084546
2019-12-09 10:38:00,26.246723015350607
2019-12-09 10:39:00,26.961745346080814
2019-12-09 10:40:00,28.80024152373614
2019-12-09 10:41:00,28.764090480514614
2019-12-09 10:42:00,30.159210778124756
2019-12-09 10:43:00,32.98455323854352
2019-12-09 10:44:00,32.25938971140687
2019-12-09 10:45:00,36.78237924364886
2019-12-09 10:46:00,34.160725843998705
2019-12-09 10:47:00,38.16732989185911
2019-12-09 10:48:00,41.07438177219428
2019-12-09 10:49:00,40.94269674324948
2019-12-09 10:50:00,35.16039130759823
2019-12-09 10:51:00,36.08508259251982
2019-12-09 10:52:00,40.30494201421174
2019-12-09 10:53:00,39.77598391727405
2019-12-09 10:54:00,42.090803135214195
2019-12-09 10:55:00,41.919552174387434
2019-12-09 10:56:00,44.626266249736624
2019-12-09 10:57:00,42.83583620211455
2019-12-09 10:58:00,46.71136365916482
2019-12-09 10:59:00,44.669584444495044
2019-12-09 11:00:00,41.35248875933101
2019-12-09 11:01:00,44.11479241423465
2019-12-09 11:02:00,46.34511011267375
2019-12-09 11:03:00,40.62879722935092
2019-12-09 11:04:00,45.42639737186294
2019-12-09 11:05:00,44.77757028856809
2019-12-09 11:06:00,43.593701290752804
2019-12-09 11:07:00,42.25253466244025
2019-12-09 11:08:00,34.63595731424857
2019-12-09 11:09:00,37.51039538757518
2019-12-09 11:10:00,40.631629731475996
2019-12-09 11:11:00,40.87332774327221
2019-12-09 11:12:00,38.338820925171824
2019-12-09 11:13:00,36.1265725321818
2019-12-09 11:14:00,35.97636700081375
2019-12-09 11:15:00,34.45274431688588
2019-12-09 11:16:00,32.39206236150723
2019-12-09 11:17:00,32.00064914816831
2019-12-09 11:18:00,30.10478427417535
2019-12-09 11:19:00,30.34361138864392
2019-12-09 11:20:00,27.236809957700448
2019-12-09 11:21:00,29.07396504655808
2019-12-09 11:22:00,28.285492670961506
2019-12-09 11:23:00,25.638766187403714
2019-12-09 11:24:00,27.350907596047833
2019-12-09 11:25:00,24.38968742384985
2019-12-09 11:26:00,21.030743541871484
2019-12-09 11:27:00,24.182717774388415
2019-12-09 11:28:00,22.237370570955736
2019-12-09 11:29:00,23.026711826548077
2019-12-09 11:30:00,22.928903906691733
2019-12-09 11:31:00,24.141672250820115
2019-12-09 11:32:00,25.24059563197606
2019-12-09 11:33:00,24.29461404989764
2019-12-09 11:34:00,25.53304669833633
2019-12-09 11:35:00,25.668001832122336
2019-12-09 11:36:00,27.303882829872233
2019-12-09 11:37:00,27.780151366382885
2019-12-09 11:38:00,26.654080827592423
2019-12-09 11:39:00,24.979542622506507
2019-12-09 11:40:00,27.59269178131488
2019-12-09 11:41:00,31.108903598168776
2019-12-09 11:42:00,31.931630842713215
2019-12-09 11:43:00,31.31040889556891
2019-12-09 11:44:00,32.812156815722844
2019-12-09 11:45:00,32.91036552150999
2019-12-09 11:46:00,35.537603533323846
2019-12-09 11:47:00,36.989684455571634
2019-12-09 11:48:00,35.922017856550454
2019-12-09 11:49:00,40.717026978791885
2019-12-09 11:50:00,39.98791836775502
2019-12-09 11:51:00,42.639370833495455
2019-12-09 11:52:00,40.89804181602027
2019-12-09 11:53:00,40.651630190959295
2019-12-09 11:54:00,43.27805097535978
2019-12-09 11:55:00,41.6030043554103
2019-12-09 11:56:00,42.71858177729195
2019-12-09 11:57:00,42.71019006394511
2019-12-09 11:58:00,41.16476173828236
2019-12-09 11:59:00,42.7725916017652
2019-12-09 12:00:00,44.63233868695558
2019-12-09 12:01:00,43.642228559571876
2019-12-09 12:02:00,41.84642998235644
2019-12-09 12:03:00,40.756293899897855
2019-12-09 12:04:00,42.73884648223508
2019-12-09 12:05:00,41.61041230567739
2019-12-09 12:06:00,40.59519475090622
2019-12-09 12:07:00,40.90101798186364
2019-12-09 12:08:00,39.50795129161789
2019-12-09 12:09:00,39.171964784379114
2019-12-09 12:10:00,39.148431393055034
2019-12-09 12:11:00,36.83378251653633
2019-12-09 12:12:00,38.740440984752546
2019-12-09 12:13:00,35.05196647780126
2019-12-09 12:14:00,34.07577569733604
2019-12-09 12:15:00,33.28309740557439
2019-12-09 12:16:00,31.554794583987693
2019-12-09 12:17:00,30.254274326548643
2019-12-09 12:18:00,28.352597046762522
2019-12-09 12:19:00,30.744420298558857
2019-12-09 12:20:00,28.38696463129251
2019-12-09 12:21:00,29.81695632860689
2019-12-09 12:22:00,26.961035211582246
2019-12-09 12:23:00,24.69038874449952
2019-12-09 12:24:00,25.32113680759393
